EIN	GRSCONTRGIFTS	INTRSTRVNUE	DIVIDNDSAMT	GRSRENTS	GRSSLSPRAMT	GRSPROFITBUS	OTHERINCAMT	DIST_DELTA
43619072	0	0	140592	0	88696	0	0	22008
43619122	0	0	13628	0	93760	0	0	14981
43619796	0	0	0	66389	0	0	0	19092
43621363	0	0	2421	0	15933	0	0	967
43621836	0	853	15806	0	58109	0	0	6235
43622610	1000	0	1232	0	60834	0	0	-1481
43623213	1200	0	1	0	0	0	0	-472
43624709	0	0	0	0	0	0	0	-20
43625249	0	10	21006	0	235756	0	0	5953
43626622	5000	0	0	0	0	0	0	2500
43626622	0	0	0	0	0	0	0	0
43632641	0	0	1661769	0	0	0	123771	-554899
43634928	0	0	277	0	0	0	0	-467
43636347	3400	0	0	0	0	0	0	0
43640744	1605	0	0	0	0	0	0	0
43640744	4256	0	0	0	0	0	0	0
43642634	150000	13	0	0	0	0	0	10719
43644479	70000	19	0	19600	0	0	0	5875
43645339	33000	0	0	0	0	0	0	30960
43647404	0	3	54500	0	20043	0	17	-26485
43649708	0	24	0	0	0	0	0	-2398
43651357	0	0	0	0	0	0	0	-82
43651561	0	0	0	0	0	0	52720	3462
43653669	0	17182	0	0	0	0	0	56986
43655746	1040990	0	4108	0	187	0	1380	38596
43655830	0	0	0	0	0	0	0	0
43655830	0	0	0	0	0	0	0	0
43656228	10545	0	0	0	0	0	0	0
43656712	45672	0	0	0	0	0	8030	733
43657039	10953	12093	17470	0	25917	0	31835	2847
43657537	4096	0	0	0	0	0	0	-132
43658129	2840	14	0	0	0	0	0	0
43660427	13554	0	0	0	0	0	0	0
43660599	39775	2169	7788	0	27500	0	0	4500
43662001	0	0	9769	0	105473	0	0	6950
43662964	24750	0	0	0	0	0	0	0
43663738	0	3	8032	0	54113	0	0	2945
43664021	0	0	19379	0	0	0	0	46100
43665188	1	0	0	0	0	0	0	0
43665935	0	0	0	0	0	0	0	0
43665935	0	0	0	0	0	0	0	0
43666136	50000	37459	17256	0	2729814	0	0	80928
43668208	25594	0	30842	0	751165	0	0	-38531
43670741	0	5846	11876	0	75283	0	0	-53838
43670914	21400	310	722	0	18953	0	38935	550
43671582	141091	0	0	0	0	0	0	0
43671809	79220	0	7919	0	62217	0	0	88834
43673868	0	0	6686	0	3622	0	0	0
43674101	293970	491	0	0	287265	0	0	86815
43674511	0	0	30514	0	183063	0	0	148729
43676427	50000	0	3	0	0	0	0	23153
43677698	0	0	0	0	0	0	0	0
43678085	0	0	0	0	0	0	0	0
43678085	0	0	0	0	0	0	0	0
43679129	0	0	0	36846	0	0	-65373	2000
43682795	0	0	0	0	0	0	562444	0
43683205	101500	0	0	0	0	0	0	85505
43683486	60000	182	22343	0	492503	0	0	61078
43684566	0	0	58425	0	4074420	0	355	6116578
43690323	0	3	17161	0	164218	0	0	-1527
43691181	51219	111	0	0	0	0	0	-6250
43691847	0	0	0	0	0	0	0	0
43692101	0	0	0	0	0	0	0	0
43693986	0	0	910	0	28083	0	0	17997
43695032	56000	0	0	0	0	0	0	0
43695512	200	0	0	0	0	2581	8835	1000
43696712	452	0	0	0	0	0	25261	0
43698278	0	483	0	0	0	0	0	-50669
43698835	0	0	0	0	0	0	0	-22
43699665	0	0	0	0	0	0	0	0
43700494	500000	12322	114602	0	0	0	0	51859
43701688	0	0	0	0	0	0	0	0
43701927	10559	0	0	0	0	22015	0	-90
43702440	0	0	51	0	0	0	0	-12158
43706199	0	0	0	0	0	0	0	0
43707607	50	0	750	0	9000	0	0	9315
43710390	0	2	45900	0	319842	0	0	0
43712533	9746	0	0	0	0	0	0	7448
43712533	9229	0	0	0	0	0	0	7686
43715575	0	0	0	0	0	0	312578	0
43717260	38180	0	0	0	0	0	0	0
43719421	0	28	0	0	0	1331343	5000	-40499
43721096	60688	0	59612	0	75000	0	0	63674
43721878	17968	0	0	0	0	0	0	-530
43721878	33084	0	0	0	0	0	0	-439
43722125	392819	1224	0	0	0	0	48413	360242
43722406	500665	0	0	0	135350	635	0	0
43723837	152845	0	37831	0	0	0	0	47500
43724361	33376	0	4211	0	68437	0	27284	3011
43726245	0	0	4834	0	10719	0	0	-5639
43726474	0	0	0	0	0	0	-13817	7125
43727366	0	0	465	0	51973	0	0	-3044
43727382	0	0	10966	0	25459	0	0	11391
43727883	0	3757	74861	0	4455007	0	0	-22514
43728752	8047	928	0	0	0	0	2048577	0
43729982	0	21178	47956	0	2432391	0	1851	-485
43730022	125602	0	76783	0	954489	0	9695	-19230
43730227	0	0	203	0	0	0	0	-920
43730227	0	0	141	0	0	0	0	-761
43730409	0	926	0	0	0	0	0	0
43730786	1792166	0	0	0	0	0	0	42130
43730939	0	2	420	0	0	0	0	-2610
43731472	0	0	218280	0	2511862	0	122	-135887
43732711	0	3	6170	0	778186	0	0	454036
43732752	20000	0	0	0	0	0	0	9660
43733391	67822	1243	20165	0	242981	0	0	-1830
43735861	0	0	0	0	0	0	0	-2
43736877	0	8178	5244	0	0	0	0	23781
43736887	0	38	53025	0	242759	0	0	22040
43737630	0	0	0	0	0	0	0	0
43737935	17057	0	0	0	0	0	0	12456
43739441	0	69	665497	0	6090849	0	0	23323
43741069	0	0	0	0	0	0	39005	0
43744965	0	0	425329	0	26523063	-17511	387	2634352
43745718	300	0	0	0	0	0	0	-2595
43747289	0	165089	241295	0	5000000	0	0	2861388
43750127	0	0	33918	0	10749	0	0	-19900
43752452	20000	81	0	0	0	0	0	14402
43752549	0	3245	11984	0	130630	0	62	-64424
43753749	0	0	0	0	0	0	64402	0
43757757	0	67	0	0	0	0	0	13366
43757853	1050375	488580	511762	0	11208451	0	352822	908000
43762697	200000	0	33764	0	47157	0	0	222298
43763019	158279	36276	658128	0	17433603	0	-66146	-64763
43766399	25000	0	0	0	0	0	4800	-99
43768392	0	10	10181	0	0	0	-658	-3419
43768947	170	0	0	0	0	0	0	0
43772096	0	0	0	0	0	0	0	0
43772995	8026	28	0	0	0	0	0	5493
43772995	4552	49	0	0	0	0	0	3735
43777113	0	57	36983	0	1461300	0	0	-15097
43778128	100000	0	35677	0	151704	0	0	-18766
43781038	424831	21	207219	0	9418	0	3000	-52295
43781296	0	16848	9874	0	550971	0	0	-39681
43781316	69323	13722	0	0	0	0	0	15303
43782105	153934	0	0	0	0	0	0	142120
43785583	0	1452	28673	0	21381	0	51355	-10044
43785636	0	0	0	0	0	0	0	0
43789287	0	14	0	0	0	0	0	-437
43792853	0	0	12258	0	362773	0	0	-1775
43792876	0	0	5524	0	0	0	0	-10144
43792876	0	0	5034	0	0	0	0	-8864
43796216	154290	0	0	0	0	0	0	161823
43796687	5119515	677	54321	0	1532390	0	0	-129508
43797793	1675	0	6	0	0	0	0	1675
43800837	0	0	12310	0	45864	0	0	-19135
43801691	0	0	61438	0	701332	0	60644	6136
43805865	61214	35	0	0	0	0	0	106540
43808861	0	0	0	0	0	0	0	0
43812871	0	100	101578	0	199597	0	0	354511
43815803	5892	0	0	0	0	0	0	1500
43816062	4000	0	0	0	0	0	0	0
43823787	0	0	0	0	0	0	151572	-1209
43826630	4100	92	0	0	0	0	0	5694
43828542	13500	0	0	0	0	0	0	0
43828542	24540	0	0	0	0	0	2	19838
43829611	50	0	0	0	59550	0	0	-548
43830802	89045	3	12632	0	47078	0	0	-5943
43832894	0	453	26240	0	3619	0	0	-3072
43833718	60301	0	13809	0	60374	0	0	7768
43835509	5000	0	0	0	0	0	0	3847
43836101	0	0	0	0	0	0	0	0
43836200	2200	0	17	0	0	0	0	971
43836921	0	0	17299	0	60183	0	0	11600
43837090	0	0	3252	0	159567	0	0	332
43837113	20200	6	43989	0	674453	0	2350	-1022
43837163	0	0	41519	0	50952	0	0	503818
43843795	0	38	112952	0	3915628	0	69936	2209354
43851702	0	4	1846	0	119297	0	0	1394
43851851	0	0	1429	0	19000	0	10995	15000
46000647	0	0	643853	0	11101739	0	-2687	232770
46002496	550	30695	306205	0	1077833	0	3160	-186217
46002644	0	354	5940	0	410005	0	23946	-19613
46002754	0	75	27350	0	554174	0	0	7500
46003671	0	10	105058	0	119415	0	0	-18894
46004390	0	171	74712	0	1394048	0	0	-115158
46004808	90365	0	713416	0	4848568	0	773893	-1211384
46006490	0	0	17133	0	405818	0	0	7000
46006506	36000	3	207918	0	1385780	0	1827	-87924
46007299	0	0	97941	0	1679300	0	198233	-36577
46007842	0	0	15751	0	242281	0	-115	-6008
46007979	0	0	33715	0	415543	0	0	-10139
46007979	0	0	28173	0	407221	0	0	-4068
46008046	0	0	11360	0	161375	0	0	-4786
46008046	0	0	10391	0	208980	0	-6	-2209
46008056	0	0	997	0	13758	0	77	-1679
46008056	0	0	855	0	13994	0	0	-254
46008143	0	0	4433	0	173712	0	4	-3851
46008364	0	0	14171	0	284790	0	3	-7865
46008366	0	0	8235	0	162117	0	-5	-1974
46008378	0	0	19020	0	76386	0	2	-6749
46009112	0	0	9415	0	130201	0	0	-4540
46009112	0	0	7542	0	560935	0	10	-1793
46009559	0	0	383829	0	4939070	0	10492	-157316
46010055	0	0	60963	0	110326	0	313	-7737
46010266	0	0	35217	0	945460	0	0	-12048
46010445	0	0	21182	0	255940	0	-148	-9684
46010559	0	0	240191	0	2252175	0	1272	-45515
46010635	0	0	54286	0	1050277	0	-492	-36363
46011128	0	0	3489	0	77602	0	-40	-1621
46011911	0	0	53258	0	346098	0	67	-18685
46011912	0	0	44014	0	338166	0	0	-8671
46011913	0	0	44601	0	335299	0	0	-14589
46011995	0	0	454962	0	9442693	0	0	-113126
46012274	0	0	7235	0	361149	0	-205	-3749
46012597	0	0	20441	0	295631	0	0	-2887
46012742	0	0	607444	0	12429718	0	0	-193697
46012766	0	0	243771	0	5147229	0	188817	-18767
46012767	36850	0	55513	0	1212541	0	0	29108
46012768	0	127	27301	0	579255	0	7377	-124077
46012782	30984	2	7239	0	67283	0	0	30218
46012784	192965	0	3647	0	64567	0	0	182562
46013050	0	0	19915	0	98641	0	0	57197
46013598	0	0	100114	308828	3885556	0	0	-13813
46013647	0	0	24895	0	334673	0	303	1663
46013680	0	50745	1298527	0	26788100	0	1703	-4592121
46013691	10915	203	61132	0	1163294	0	0	-55383
46014010	0	2	62286	0	263289	0	0	-21352
46014190	3850	0	15776	0	232745	0	0	1553
46014275	0	0	1804	0	7771	0	0	-2666
46014290	149	10	4284	0	153498	0	0	2920
46014333	0	0	476893	0	4801599	0	0	121778
46014352	0	0	43251	0	636389	0	0	2000
46014473	26487	35	0	0	50	0	0	31514
46014549	0	0	23890	0	65786	0	2611	-3084
46014691	0	0	11660	0	199442	0	9	-9401
46014738	0	0	8090	0	125673	0	0	-221
46015314	0	0	21554	0	342128	0	-149	-10111
46015506	0	0	35624	0	573628	0	-249	-13454
46015548	0	0	103902	0	331399	0	1620	-89628
46015965	0	0	4944	0	74536	0	0	-963
46016036	0	0	5372	0	82583	0	0	-2601
46016042	0	0	1029	0	13961	0	0	-101
46016107	0	0	7805	0	186850	0	0	-926
46016303	0	61	441718	0	4307383	0	0	18403
46016785	0	7	13998	0	25000	0	0	-10895
46017066	0	0	12738	0	209364	0	14	-26011
46017410	0	0	7851	0	51328	0	0	-2572
46017426	0	0	461949	0	999179	0	0	-114368
46017700	0	0	21196	0	0	0	0	18022
46017810	0	1738	5352	0	93525	0	421	15002
46017836	0	29	67771	0	754174	0	0	-41522
46018033	7475	0	5	0	0	0	0	7918
46018072	0	1	8728	0	82957	0	348	1128
46018361	30027	0	30085	0	580772	0	-204	13155
46018649	0	0	68006	0	2762402	0	-767	-30961
46018686	0	0	24486	0	398048	0	-226	-4570
46018698	0	0	349232	0	9184553	0	8037	-214541
46018926	0	0	3722	0	13383	0	0	-1123
46018927	0	0	14287	0	55974	0	0	-3570
46018936	0	0	3481	0	12230	0	0	-702
46018946	0	0	1540	0	6868	0	0	-346
46018955	0	0	1417	0	6919	0	0	-309
46018967	0	0	1580	0	3349	0	0	-509
46018970	0	0	4423	0	16003	0	0	-1518
46018980	0	0	323	0	1350	0	0	-183
46019026	0	0	9176	0	350110	0	-132	-5399
46019078	0	0	58140	0	784442	0	-512	13869
46019096	0	0	17344	0	658248	0	-253	-10204
46019105	0	0	121257	0	1667049	0	-850	55298
46019531	0	0	150514	0	7086554	0	-1252	-96330
46019753	0	0	18678	0	298760	0	-171	-6892
46019765	0	0	44973	0	91849	0	515	-107439
46019938	0	0	6511	0	23669	0	0	-1002
46020152	0	0	78443	0	385352	0	25	-54124
46020240	0	0	1592	0	0	0	63	-538
46020266	0	0	404379	0	1664801	0	0	-35720
46020426	0	0	86188	0	533672	0	0	-11078
46020498	0	0	80929	0	1062990	0	-751	2345
46020729	0	0	24095	0	382079	0	-168	-9130
46020903	0	0	1138	0	24732	0	-14	-1037
46020918	0	0	36074	0	1031022	0	0	-13030
46021061	0	0	164388	0	2216377	0	-1446	38275
46021550	0	0	1526	0	28773	0	0	-1479
46022029	0	10	12037	0	47437	0	0	-3191
46022766	0	0	53966	0	972699	0	0	-6853
46022766	0	0	71438	0	791679	0	139	-4965
46023223	0	0	7306	0	15317	0	0	-1439
46023784	0	0	3557303	0	48346884	0	133286	251716
46023790	0	9	57069	0	351086	0	-2150	-3357
46023791	0	142	2719224	0	27330123	0	-120313	-16557
46023807	0	0	32335	0	152255	0	0	-8563
46024283	0	0	2395	0	92207	0	-35	-483
46024332	0	0	3270	0	175961	0	-146	-2283
46024333	0	0	2308	0	88298	0	-33	-1452
46024377	0	0	10365	0	394767	0	-148	-3322
46024409	0	0	2129	0	74298	0	-28	-812
46024410	0	0	1563	0	64407	0	-20	-597
46024411	0	0	1050	0	38425	0	-14	-454
46024412	0	0	1719	0	67924	0	-25	-591
46024413	0	0	424	0	18922	0	-7	-246
46024428	0	0	13282	0	124803	0	-34	-7422
46024524	0	0	14074	0	618035	0	-196	-5328
46024599	0	0	37499	0	612964	0	-340	-9634
46024951	0	0	18825	0	665576	0	-67	-4927
46025096	0	0	14199	0	543067	0	-208	-5050
46025166	0	0	3508	0	156754	0	-48	-985
46025499	0	0	88827	0	4176388	0	309	6178
46025524	0	0	5551	0	102656	0	-42	-3869
46025590	0	0	27550	0	438631	0	-257	-10054
46025631	0	0	7836	0	307181	0	-101	-2601
46025854	0	0	6647	0	130876	0	-56	-4262
46025910	0	0	54654	0	745139	0	2734	-18464
46025910	0	0	47913	0	946085	0	-13	-8258
46025957	0	0	224688	0	880291	0	0	-61989
46026051	0	0	84392	0	1624042	0	0	105311
46026051	0	0	98383	0	3039467	0	0	-58444
46026094	0	0	153224	0	2256943	0	-1419	-39872
46026213	0	0	12851	0	370884	0	34	-4564
46026215	0	0	0	0	0	0	0	0
46026291	0	0	16730	0	634895	0	-244	-5065
46026301	0	0	485906	0	13804608	0	1203	-134494
46026314	0	0	196999	0	6696113	0	1330	-45075
46026648	0	4	192693	0	6892858	0	0	11392
46026810	0	0	1638	0	0	0	0	0
46026812	0	0	5440	0	0	0	0	4000
46026813	0	0	4029	0	0	0	0	4029
46026814	0	0	1923	0	0	0	0	1923
46026880	0	2	94772	0	489	0	0	-7739
46026914	0	35	30306	0	323065	0	13470	-3911
46027026	0	8	56577	0	32389	0	0	-6385
46027359	0	0	3093	0	124430	0	0	-1067
46027776	0	0	41240	0	1098864	0	391	-16315
46027800	131961	0	4417	0	201932	0	0	110117
46028058	0	0	14514	0	175999	0	0	32016
46028076	0	0	4040	0	15718	0	0	10230
46028081	0	0	2369	0	102747	0	-28	-774
46028085	0	0	156371	0	7611994	0	-1890	-30196
46028170	0	0	7401	0	233872	0	-65	9447
46028710	958	2224	6794	0	7749	0	584	299
46028852	0	0	128252	0	4142206	0	-395	-72234
46029103	500000	0	1719390	0	22535957	0	32285	-796643
46029209	0	214	2754	0	62619	0	4142	7477
46029322	0	0	33058	0	488428	0	0	-10375
46029323	0	0	405	0	8409	0	0	25
46029323	0	0	381	0	20194	0	1	61
46029339	0	0	5707	0	91896	0	0	-3917
46029341	0	0	18435	0	260752	0	0	-6474
46029360	0	0	4899	0	78665	0	23	-3352
46029370	0	0	1707	0	59696	0	-1	-1574
46029398	0	0	3988	0	63050	0	0	-2914
46029405	0	0	5168	0	91290	0	5	-3147
46029484	0	0	8539	0	114956	0	-60	-3397
46029538	0	0	59457	0	677016	0	-421	-22246
46029911	0	24	18330	0	121421	0	0	-11671
46030253	0	405	11640	0	11124037	0	315184	-196468
46031813	0	174	91248	0	0	0	0	-138056
46031995	0	0	25660	0	594688	0	0	9863
46032023	0	0	17641	0	94752	0	0	-5448
46032206	0	0	7444	0	0	0	0	1810
46032270	0	941	34044	0	4083	0	0	-26634
46032773	0	0	13893	0	259331	0	0	-1707
46032804	0	0	51	0	0	0	0	-4196
46032875	0	728	5263	0	0	0	0	-10838
46033742	0	0	11295	0	457980	0	-127	-1620
46033808	0	0	110334	0	1494328	0	-1003	-39918
46033865	0	0	181736	0	4205607	0	5435	-4939
46033874	0	0	15933	0	222107	0	0	19270
46033874	0	0	19418	0	638771	0	-60	-6142
46034509	0	0	17629	0	242595	0	-214	-19479
46034836	0	4228	16863	0	236661	0	0	-7292
46034850	0	9070	12634	0	253707	0	-2403	14938
46034977	0	40	819070	0	1124933	0	16655	-128862
46034986	0	0	13209	0	192593	0	-119	-6382
46035227	150000	0	24	0	0	0	0	625763
46035327	0	0	118815	0	894505	0	0	6418
46035480	3500	0	9295	0	55191	0	0	14338
46035506	0	63213	0	0	1077779	0	0	2960
46035572	0	0	9289	0	91814	0	1	-2264
46035873	0	0	13456	0	576675	0	-155	-519
46036092	0	0	600498	0	218749	0	124926	-224570
46036259	0	0	2888	0	120779	0	-41	-1736
46036446	0	0	867080	0	9072971	0	255	-325535
46036556	0	2430	127150	0	869360	0	67205	180804
46036659	0	0	15408	0	22260	0	0	-5941
46036697	0	0	150976	0	781428	0	0	-42149
46036706	0	0	91223	0	763177	0	810	9787
46036788	0	12493	38977	0	1892277	0	0	21413
46036936	0	0	7841	0	107489	0	-71	-2918
46036977	0	0	4046	0	99395	0	-48	-4533
46036987	0	0	784	0	24760	0	93	-1069
46036988	0	0	2867	0	38980	0	0	-763
46036988	0	0	2478	0	62313	0	0	-184
46036990	0	0	119411	0	1541927	0	-1060	-76097
46037012	0	0	4772	0	78103	0	-44	-2737
46037026	0	0	558190	0	3737814	0	3618	-561502
46037077	0	0	1769	0	82940	0	19	-1054
46037206	0	13	10424	0	390937	0	0	-8556
46037275	0	0	6181	0	106595	0	-47	-1698
46037276	0	0	2280	0	85555	0	0	-1620
46037391	400130	308190	2409532	0	7048961	0	198928	-1815586
46037423	0	0	12340	0	83599	0	0	13643
46037574	0	0	3356	0	64517	0	844	-24445
46037650	0	31	20626	0	724381	0	0	-35163
46037891	0	0	316660	0	1549536	0	0	-6221
46038020	0	0	19209	0	843028	0	-267	-9958
46038039	0	0	103853	0	2444898	0	-634	-45385
46038066	0	0	19354	0	106776	0	-88	668
46038185	0	0	7620	0	44000	0	0	-2188
46038208	4022	9	1210	0	15501	0	2469	20314
46038293	19574	13	8902	0	129091	0	4328	66622
46038331	0	16	22064	0	60199	0	92	-21910
46038603	0	0	2501	0	77097	0	-6	-1308
46038620	0	1	12239	0	0	0	0	-4277
46038871	0	0	42888	0	2323095	0	0	-20091
46038884	0	0	1928	0	26383	0	-6	-955
46039026	0	0	2753	0	43625	0	-20	2
46039173	0	299	192789	0	1606803	0	1035	-91499
46039191	0	0	618	0	1731	0	0	-216
46039196	0	1	3858	0	3780	0	0	-1928
46039220	0	0	154	0	13006	0	0	20630
46039320	0	0	11739	22625	210005	0	13936	-18992
46039361	5000	10	38756	0	1175311	0	0	-4188
46039456	0	0	24815	0	132054	0	52	-59327
46039510	0	0	1937	0	0	0	0	430141
46039556	0	8	280344	0	919852	0	45254	-501812
46039593	0	0	86258	0	1293144	0	10410	2661054
46039595	0	0	66216	0	137527	0	142	-128930
46039660	33248	0	164131	0	2806956	0	0	-24499
46039972	0	780	94143	0	279129	0	25	-1649
46040032	0	14	50279	0	285995	0	0	16425
46040091	10386	0	66877	0	512237	0	11710	-8923
46040470	0	0	16986	0	226279	0	0	-4807
46040535	0	499	50711	0	0	0	0	-22172
46040591	0	0	30674	0	291608	0	0	-5935
46040604	0	0	3789	0	16209	0	0	-4476
46040806	0	36	0	0	0	0	0	124439
46041027	0	0	57221	0	319620	0	926	25853
46041104	0	10	25622	0	138702	0	83025	0
46041304	0	7687	115775	0	0	0	0	59091
46041313	0	0	11492	0	48816	0	0	12803
46041597	0	43272	60666	0	2030706	0	5493	29253
46041993	0	0	4417	0	3615	0	0	1399
46042237	0	0	0	0	0	0	0	188
46042257	0	0	0	0	0	0	0	19203
46042910	0	674	8755	0	95802	0	0	213932
46042910	270386	983	4651	0	0	0	16940	306785
46043096	0	0	579	0	0	0	0	-39362
46043143	0	0	21916	0	63446	0	-2604	-20925
46043460	0	0	856	0	12672	0	0	-510
46043554	0	1313	61559	0	240300	0	0	1011
46043588	0	15	80441	0	1491807	0	0	-16161
46043639	0	0	5502	0	61774	0	-54	-2840
46043957	8376	980	16160	0	156439	0	10	-5862
46043983	0	0	218288	0	6796428	0	0	-57850
46044077	22090	188	37440	0	0	0	0	4072
46044429	0	1	6305	0	24484	0	0	-719
46044620	0	0	12878	0	357868	0	23571	16093
46044714	0	36	109161	0	194930	0	0	-15957
46044767	250000	0	35085	0	471060	0	0	3404
46044779	0	383	371293	0	0	0	166089	-19477
46044784	0	0	26308	0	290147	0	0	-45555
46044854	500	0	14368	0	53454	0	0	-520
46044855	0	0	1363	0	1874	0	0	274
46044860	0	0	2264	0	2411	0	0	-2137
46044861	0	0	6044	0	7821	0	0	-5668
46044865	0	0	8000	0	31046	0	0	-1927
46044866	0	0	1328	0	3729	0	0	151
46044867	0	0	1393	0	1863	0	0	389
46044869	0	0	418	0	581	0	0	-777
46044870	0	0	675	0	1081	0	0	823
46044945	0	1	14421	0	8693	0	0	-1777
46044998	0	0	19675	0	314582	0	-139	-7581
46045528	0	0	21494	0	19659	0	0	867
46045528	0	0	20571	0	59458	0	0	232
46045901	0	0	9902	0	134638	0	0	-5030
46045901	0	0	8934	0	136159	0	0	4591
46045950	0	0	3457	0	14956	0	0	-598
46046113	1000000	275	1862129	0	0	0	0	-903143
46046234	0	0	184814	0	4279976	0	842	-4996
46046282	0	0	50677	0	756486	0	-476	61767
46046475	0	0	79200	0	431704	0	318	39135
46046637	1473	0	3747	0	37794	0	0	6186
46046756	15000	0	614747	0	9356874	0	0	-626696
46046761	610	950	61413	0	80930	0	6733	-33411
46046794	2424	667	0	0	0	1112	2885	0
46046890	0	0	20796	0	619169	0	0	2963
46047066	0	41	38446	0	295239	0	1966	-36995
46047069	0	0	7287	0	0	0	0	3794
46047110	0	0	7807	0	264133	0	-24	-2674
46047134	0	0	23707	0	460714	0	25	-11119
46047193	1324	333	30735	4200	97813	789	0	-50085
46047379	417866	0	3111743	0	11545858	0	186862	216186
46047391	0	0	5726	0	60579	0	0	637
46047689	0	0	2740	9856	140978	0	0	137500
46047750	0	0	16	0	0	0	0	6265
46047815	0	0	0	0	0	0	0	0
46047957	0	247	21853	0	19	0	0	15275
46047998	0	1250	20126	0	135774	0	0	983
46048231	0	1330	73043	0	0	0	975	1859
46048360	0	13	8610	0	30567	0	0	2498
46048445	100	0	2669	0	15821	0	0	1620
46048457	0	156	2999	0	0	0	0	-4550
46048458	0	17	13029	0	76257	0	448	3440
46048472	0	15	63814	0	2799	0	0	-2543
46048643	35000	26178	176760	0	490602	0	2380	-4201
46048893	742	0	1438	0	53253	0	0	3151
46049419	225642	19371	72076	16500	810	0	71399	5000
46049519	4685	0	38300	0	0	0	29000	16500
46049529	0	101	47658	0	21400851	0	474065	-694307
46049543	1203	0	34324	0	20898	0	0	36193
46049565	10069	11196	0	0	9277	549	1146	250
46049734	0	0	303	0	2968	0	-2	-43
46049740	0	0	4548	0	65634	0	0	-2310
46049740	0	0	5547	0	217143	0	1	-3478
46049776	0	0	214101	0	381218	0	0	8008
46049997	0	6	30593	0	1327928	0	0	-26256
46050051	0	0	17644	0	624172	0	0	17400
46050139	0	1	34657	0	722764	0	0	1717
46050419	10000	8	75147	0	60529	0	0	-65424
46050558	0	21	13415	31850	0	0	0	0
46050619	0	0	45410	0	131948	0	35	-26714
46050704	0	1173997	843395	0	54758466	0	0	682077
46050716	5041889	0	932243	0	4618281	0	304504	2185576
46050746	0	0	54000	0	323077	0	0	-16678
46050966	0	1	1191	0	0	0	0	963
46051056	19000	4	17296	0	17020	0	84	1024
46051090	35	28	14647	0	82072	0	0	16153
46051091	0	0	8727	0	174491	0	0	2226
46051095	0	0	321841	7485	5222662	0	24872	-193979
46051127	0	0	1751	0	33259	0	0	13976
46051258	28536617	0	507366	0	619805	0	2324364	916838
46051719	0	0	6794	0	69707	0	0	22617
46051742	0	0	14274	0	282407	0	0	555
46052150	0	0	12618	0	339812	0	0	9059
46052299	0	23	29126	0	343918	0	139691	35318
46053295	0	5	768642	0	1701298	0	0	-17646
46053426	0	0	119141	0	2304831	0	3362	75000
46053493	4333	0	29464	0	49079	0	0	56000
46053994	22222	5	26047	2000	120258	139	14931	0
46053996	227219	0	1922	0	232851	0	0	196994
46054087	0	248	31946	0	88000	0	0	3470
46054153	0	23	23430	0	0	-481	183	-75090
46054237	126	363	12216	0	0	0	30	12000
46054301	0	0	4646	0	5982	0	0	-1978
46054630	0	0	50257	0	253466	0	39663	10249
46054630	500	0	53855	0	1093495	0	0	29387
46054689	526	14	11827	0	9027	0	48569	3308
46054758	14750	63	9665	0	0	1712	53009	0
46055558	0	0	10414	0	162162	0	-72	-6909
46055601	0	0	95	0	0	0	0	-4214
46055699	0	28309	42599	0	691675	0	0	-48813
46056133	0	35747	0	0	0	0	181	-2025
46056367	238	0	458972	0	5473386	0	0	770896
46056367	265210	0	464218	0	2127633	0	17	-7943
46056412	1196	0	11735	0	0	0	0	248
46056548	790	2	7138	0	0	0	53	200
46056628	0	0	24666	0	256030	0	-241	25651
46056778	13608	41149	0	0	160710	0	3250	-24233
46056824	0	830	301451	0	2433984	0	7789	-210134
46056949	0	5279	44834	0	184369	0	0	-14263
46057216	1300	0	1513	0	0	0	0	-589
46057364	0	6	597	0	0	0	1845	1450
46057388	350450	0	0	0	0	0	0	350200
46057705	0	0	8138	0	0	0	8261	9950
46057747	0	23	80159	0	396382	0	0	-85093
46057931	0	191	10188	0	8340	0	0	-5245
46058104	0	8109	23634	0	60350	0	8248	-15461
46058218	7182	407	14098	13675	0	267	15080	0
46058218	5002	502	9105	12375	0	218	19142	0
46058434	0	144	0	0	19	0	0	12062
46059111	600	0	3476	0	8133	0	0	-2091
46059253	0	0	42979	0	1261045	0	14689	-30855
46059903	0	1	1985	0	3000	0	0	-4320
46060043	39618	0	2559	0	20665	0	0	13690
46060207	0	3	9203	0	0	0	0	7963
46060265	500	0	38665	0	0	0	0	-8320
46060558	0	0	32760	0	64998	0	0	4574
46060702	0	0	6610	0	16382	0	0	-1042
46060834	0	0	59801	0	102086	0	0	-23345
46060903	0	0	9433	0	36967	0	0	19061
46060965	0	0	91749	0	1473887	0	0	-46502
46061028	0	65	65601	0	460249	0	2140	-25822
46061030	0	0	1911	0	20180	0	0	-815
46061333	0	0	8371	0	27500	0	0	-2764
46062249	0	0	28263	0	235794	0	552	57000
46062342	0	657	0	0	0	0	0	295131
46062897	2497	0	8517	0	135671	0	0	8373
46062897	220	0	8441	0	12271	0	0	-1937
46063152	0	33	359039	0	3001087	0	685	-12200
46063169	0	0	2696	0	107681	0	36	-547
46063883	0	42	12546	0	55960	0	-125	-3878
46064025	0	13	48254	0	15463	0	0	-13198
46064478	2497	1553	0	0	0	0	1460	16219
46064478	1475	3000	0	0	0	0	1535	13475
46064648	0	0	11496	0	100341	0	0	-5390
46065495	2450	0	8151	0	24478	0	0	-2672
